country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,region,econ_class,gdp_2015_usd,gdp_2017_ppp,gdp_constant_lcu,gdp_current_usd
Haiti,2006,HTI,9266293,13759840256,0.118,0.013,1.752,0.028,1.607,22.755,11.472,101.673,2.456,1.654,2.402,0.189,0.127,0.185,0,0,,,,3.188,40.385,269.184,0.945,0,0,684.169,36.252,,1022.49,0.689,0,0,0,0,0.85,0.858,21.003,2.267,4.62,0.499,1.45,0.156,1.634,0.176,,,9.475,0.011,0.006,0.063,0,0.013,0.003,0.014,0,0,0,0.094,0.008,,0,0,0.401,0.015,,0.043,0,0,0.001,0,7.95,7.88,,,Latin America & Caribbean,Lower middle income,12027964993,26979592287,5.02504E+11,7638739124
Haiti,2007,HTI,9420832,14437109760,0.116,0.012,1.772,0.02,1.162,9.98,-12.775,-56.142,1.059,0.691,0.977,0.188,0.123,0.173,0,0,,,,3.305,42.158,279.164,0.945,0,0,692.376,37.908,,1084.662,0.708,0,0,0,0,0.882,0.888,8.208,0.871,4.69,0.498,1.47,0.156,1.656,0.176,,,10.218,0.01,0.006,0.028,0,0.013,0.003,0.014,0,0,0,0.095,0.009,,0,0,0.18,0.015,,0.044,0,0,0.001,0,8.37,8.31,,,Latin America & Caribbean,Lower middle income,12594064767,28249394876,5.26154E+11,9228637766
Haiti,2008,HTI,9575251,14789628928,0.119,0.012,1.761,-0.012,-0.664,13.366,3.386,33.924,1.396,0.904,1.298,0.184,0.119,0.171,0,0,,,,3.424,43.918,292.53,0.945,0,0,703.981,39.549,,1075.174,0.696,0,0,0,0,0.87,0.877,11.605,1.212,4.72,0.493,1.46,0.152,1.641,0.171,,,10.295,0.01,0.005,0.036,0,0.013,0.003,0.015,0,0,0,0.096,0.009,,0,0,0.245,0.015,,0.044,0,0,0.001,0,8.4,8.33,,,Latin America & Caribbean,Lower middle income,12928819077,29000272918,5.40139E+11,10432962725
Haiti,2009,HTI,9730646,15482895360,0.119,0.012,1.888,0.128,7.251,15.438,2.072,15.506,1.587,0.997,1.577,0.194,0.122,0.193,0,0,,,,3.542,45.807,307.968,0.945,0,0,717.531,41.319,,1005.778,0.632,0,0,0,0,0.862,0.868,13.55,1.392,4.78,0.491,1.48,0.152,1.77,0.182,,,9.787,0.01,0.006,0.042,0,0.013,0.003,0.015,0,0,0,0.097,0.009,,0,0,0.259,0.016,,0.045,0,0,0.001,0,8.45,8.39,,,Latin America & Caribbean,Lower middle income,13690375514,30708498889,5.71956E+11,11597002930
Haiti,2010,HTI,9842883,14869726208,0.118,0.012,2.137,0.249,13.161,6.847,-8.591,-55.65,0.696,0.46,0.754,0.217,0.144,0.235,0,0,,,,3.66,47.943,314.815,0.945,0,0,722.241,43.338,,922.152,0.61,0,0,0,0,0.908,0.915,4.71,0.479,4.83,0.491,1.5,0.152,2.019,0.205,,,9.077,0.009,0.006,0.018,0,0.013,0.004,0.015,0,0,0,0.097,0.009,,0,0,0.091,0.018,,0.045,0,0,0.001,0,9.01,8.94,,,Latin America & Caribbean,Lower middle income,12916662363,28973004533,5.39631E+11,11859312627
Haiti,2011,HTI,9954318,15936159744,0.02,0.002,2.273,0.136,6.368,5.102,-1.745,-25.479,0.513,0.32,0.535,0.228,0.143,0.238,0,0,,,,3.68,50.216,319.917,0.945,0,0,725.07,45.591,,958.598,0.599,0,0,0,0,0.929,0.996,2.829,0.284,4.89,0.491,1.51,0.152,2.253,0.226,,,9.542,0.001,0.007,0.013,0,0.012,0.004,0.015,0,0,0,0.097,0.009,,0,0,0.054,0.02,,0.045,0,0,0.001,0,9.91,9.25,,,Latin America & Caribbean,Lower middle income,13575181393,30450110174,5.67143E+11,13008746039
Haiti,2012,HTI,10108541,16393482240,0.029,0.003,2.264,-0.009,-0.384,12.374,7.272,142.524,1.224,0.755,1.18,0.224,0.138,0.216,0,0,,,,3.709,52.48,332.292,0.945,0,0,735.181,47.826,,1037.84,0.64,0,0,0,0,0.891,0.957,10.11,1,4.93,0.488,1.5,0.148,2.235,0.221,,,10.491,0.002,0.006,0.031,0,0.012,0.004,0.015,0,0,0,0.097,0.01,,0,0,0.189,0.019,,0.045,0,0,0.001,0,9.67,9.01,,,Latin America & Caribbean,Lower middle income,13643386417,30603098958,5.69992E+11,13708925403
Haiti,2013,HTI,10261205,17085683712,0.039,0.004,2.706,0.442,19.524,7.424,-4.951,-40.008,0.723,0.434,0.673,0.264,0.158,0.245,0,0,,,,3.748,55.187,339.715,0.945,0,0,739.898,50.494,,1075.777,0.646,0,0,0,0,0.907,0.971,4.717,0.46,4.96,0.483,1.51,0.147,2.667,0.26,,,11.039,0.003,0.008,0.019,0,0.011,0.004,0.015,0,0,0,0.097,0.01,,0,0,0.097,0.023,,0.046,0,0,0.001,0,9.96,9.31,,,Latin America & Caribbean,Lower middle income,14233433426,31926616921,5.94643E+11,14902488489
Haiti,2014,HTI,10412741,17572202496,0.078,0.007,2.705,-0.002,-0.06,5.976,-1.448,-19.501,0.574,0.34,0.502,0.26,0.154,0.227,0,0,,,,3.825,57.891,345.691,0.945,0,0,743.169,53.121,,1142.445,0.677,0,0,0,0,0.934,0.997,3.271,0.314,4.98,0.478,1.53,0.147,2.627,0.252,,,11.896,0.005,0.008,0.015,0,0.011,0.004,0.015,0,0,0,0.097,0.01,,0,0,0.063,0.023,,0.046,0,0,0.001,0,10.38,9.73,,,Latin America & Caribbean,Lower middle income,14644604938,32848904255,6.11821E+11,15146883647
Haiti,2015,HTI,10563762,17862467584,0.078,0.007,2.661,-0.044,-1.626,4.926,-1.05,-17.568,0.466,0.276,0.363,0.252,0.149,0.196,0,0,,,,3.903,60.552,350.617,0.945,0,0,745.435,55.704,,1284.612,0.76,0,0,0,0,0.955,1.017,2.265,0.214,5.05,0.478,1.55,0.147,2.583,0.245,,,13.57,0.005,0.008,0.012,0,0.011,0.004,0.015,0,0,0,0.097,0.01,,0,0,0.04,0.022,,0.046,0,0,0.001,0,10.74,10.09,,,Latin America & Caribbean,Lower middle income,14849629408,33308788915,6.20387E+11,14849629408
Haiti,2016,HTI,10713845,18119806976,0.078,0.007,2.98,0.319,11.984,6.114,1.188,24.121,0.571,0.337,0.434,0.278,0.164,0.211,0,0,,,,3.98,63.531,356.732,0.945,0,0,748.57,58.606,,1314.938,0.777,0,0,0,0,0.964,1.024,3.135,0.293,5.15,0.481,1.59,0.148,2.902,0.271,,,14.088,0.005,0.008,0.015,0,0.011,0.004,0.015,0,0,0,0.097,0.011,,0,0,0.068,0.024,,0.046,0,0,0.001,0,10.97,10.33,,,Latin America & Caribbean,Lower middle income,15118774201,33912500082,6.31631E+11,14069277533
Haiti,2017,HTI,10863546,18372038656,0.116,0.011,3.139,0.16,5.359,4.994,-1.12,-18.319,0.46,0.272,0.357,0.289,0.171,0.224,0,0,,,,4.097,66.671,361.726,0.945,0,0,750.425,61.629,,1287.264,0.761,0,0,0,0,0.949,1.008,1.855,0.171,5.18,0.477,1.56,0.144,3.023,0.278,,,13.984,0.008,0.009,0.012,0,0.011,0.004,0.015,0,0,0,0.096,0.011,,0,0,0.041,0.025,,0.046,0,0,0.001,0,10.95,10.31,,,Latin America & Caribbean,Lower middle income,15498296457,34763795854,6.47487E+11,15093357143
Haiti,2018,HTI,11012427,18653679616,0.116,0.011,3.41,0.271,8.632,4.544,-0.45,-9.015,0.413,0.244,0.311,0.31,0.183,0.234,0,0,,,,4.213,70.081,366.27,0.945,0,0,751.559,64.923,,1325.532,0.783,0,0,0,0,0.925,0.983,1.134,0.103,5.12,0.465,1.51,0.137,3.294,0.299,,,14.597,0.007,0.009,0.011,0,0.011,0.004,0.015,0,0,0,0.096,0.011,,0,0,0.026,0.027,,0.046,0,0,0.001,0,10.83,10.19,,,Latin America & Caribbean,Lower middle income,15756778743,35343590249,6.58286E+11,16403864522
Haiti,2019,HTI,11160441,,0.116,0.01,3.091,-0.319,-9.345,4.28,-0.264,-5.809,0.384,,0.324,0.277,,0.234,0,0,,,,4.329,73.172,370.55,0.945,0,0,752.747,67.898,,1184.346,,0,0,0,0,0.925,0.982,1.189,0.107,5.19,0.465,1.52,0.136,2.975,0.267,,,13.218,0.007,0.008,0.01,0,0.01,0.004,0.015,0,0,0,0.095,0.012,,0,0,0.026,0.024,,0.047,0,0,0.001,0,10.96,10.32,,,Latin America & Caribbean,Lower middle income,15485274162,34734585908,6.46943E+11,15016090930
Haiti,2020,HTI,11306804,,0.116,0.01,2.513,-0.579,-18.726,3.545,-0.735,-17.173,0.314,,0.321,0.222,,0.227,0,0,,,,4.446,75.685,374.095,0.945,0,0,753.78,70.294,,977.081,,0,0,0,0,0.908,0.964,1.033,0.091,5.2,0.46,1.53,0.135,2.396,0.212,,,11.048,0.007,0.007,0.009,0,0.01,0.004,0.015,0,0,0,0.095,0.012,,0,0,0.024,0.022,,0.047,0,0,0.001,0,10.9,10.27,,,Latin America & Caribbean,Lower middle income,14973407577,33586432270,6.25558E+11,14508222518
Haiti,2021,HTI,11447575,,0.116,0.01,2.425,-0.087,-3.469,3.595,0.05,1.419,0.314,,0.305,0.212,,0.206,0,0,,,,4.562,78.11,377.69,0.945,0,0,754.95,72.603,,1030.881,,0,0,0,0,,,1.17,0.102,,,,,2.309,0.202,,,11.801,0.007,0.007,0.009,0,0.01,0.005,0.015,0,0,0,0.095,0.012,,0,0,0.027,0.02,,0.047,0,0,0.001,0,,,,,Latin America & Caribbean,Lower middle income,14704149790,32982467647,6.14309E+11,20877414953
Haiti,2022,HTI,11585003,,0.116,0.01,2.447,0.021,0.877,3.874,0.278,7.738,0.334,,,0.211,,,0,0,,,,4.678,80.557,381.564,0.945,0,0,756.377,74.933,,,,0,0,0,0,,,1.427,0.123,,,,,2.33,0.201,,,,0.007,0.007,0.009,0,0.01,0.005,0.015,0,0,0,0.094,0.012,,0,0,0.033,0.02,,,,,,,,,,,Latin America & Caribbean,Lower middle income,14456828346,32427707827,6.03976E+11,20253551885
Honduras,2000,HND,6656727,21239306240,0.5,0.075,5.032,0.327,6.95,4.135,0.116,2.893,0.621,0.195,0.17,0.756,0.237,0.207,0.352,0.053,3.955,0.594,0.186,7.173,90.171,1669.317,0.532,0,0,3083.36,82.467,,3657.385,1.146,0,0,0,0,1.884,2.821,-0.896,-0.135,5.49,0.825,2.58,0.388,4.18,0.628,,,24.346,0.069,0.02,0.013,0.004,0.039,0.009,0.096,0,0,0,0.445,0.023,,0,0,-0.017,0.041,,0.111,0,0.001,0.001,0,18.78,12.54,-1.077,-21.405,Latin America & Caribbean,Lower middle income,11770779975,27013182175,1.06654E+11,11770779975
Honduras,2001,HND,6837861,21992955904,0.509,0.074,5.665,0.633,12.588,9.821,5.686,137.495,1.436,0.447,0.37,0.828,0.258,0.213,0.322,0.047,4.189,0.613,0.19,7.683,95.836,1679.138,0.854,0,0,3087.516,87.3,,3886.625,1.208,0,0,0,0,1.963,2.751,4.157,0.608,5.14,0.752,2.31,0.338,4.833,0.707,,,26.576,0.068,0.022,0.032,0.003,0.04,0.009,0.095,0,0,0,0.442,0.023,,0,0,0.083,0.047,,0.11,0,0.001,0.001,0,18.81,13.42,-1.476,-26.06,Latin America & Caribbean,Lower middle income,12091321063,27748803335,1.09559E+11,12091321063
Honduras,2002,HND,7019912,22983632896,0.468,0.067,5.945,0.28,4.95,21.912,12.091,123.108,3.121,0.953,0.816,0.847,0.259,0.221,0.37,0.053,4.333,0.617,0.189,8.15,101.782,1701.051,1.224,0,0,3103.483,92.408,,3824.135,1.168,0,0,0,0,1.97,2.744,15.967,2.275,5.57,0.793,2.03,0.289,5.108,0.728,,,26.845,0.06,0.023,0.069,0.004,0.041,0.009,0.095,0,0,0,0.441,0.024,,0,0,0.297,0.049,,0.11,0,0.001,0.001,0,19.26,13.83,-1.613,-27.124,Latin America & Caribbean,Lower middle income,12545270108,28790587165,1.13672E+11,7858255413
Honduras,2003,HND,7201883,24205426688,0.48,0.067,6.687,0.741,12.472,14.418,-7.495,-34.203,2.002,0.596,0.49,0.928,0.276,0.227,0.443,0.062,5.313,0.738,0.22,8.63,108.468,1715.468,1.667,0,0,3111.214,98.171,,4087.409,1.216,0,0,0,0,2.163,3.092,7.731,1.073,6.88,0.955,3.07,0.426,5.763,0.8,,,29.437,0.056,0.024,0.043,0.004,0.041,0.01,0.094,0,0,0,0.438,0.025,,0,0,0.133,0.054,,0.109,0,0.001,0.001,0,22.27,15.58,-1.374,-20.543,Latin America & Caribbean,Lower middle income,13115708313,30099706118,1.18841E+11,8230391347
Honduras,2004,HND,7383408,25910108160,0.522,0.071,7.194,0.507,7.588,10.625,-3.793,-26.309,1.439,0.41,0.34,0.974,0.278,0.23,0.462,0.063,5.602,0.759,0.216,9.152,115.663,1726.093,2.129,0,0,3114.645,104.381,,4235.931,1.207,0,0,0,0,2.191,2.92,3.43,0.465,6.23,0.844,2.16,0.293,6.21,0.841,,,31.276,0.058,0.025,0.031,0.004,0.042,0.01,0.093,0,0,0,0.436,0.026,,0,0,0.064,0.056,,0.108,0,0.001,0.001,0,21.56,16.18,-1.592,-22.131,Latin America & Caribbean,Lower middle income,13933118991,31975610994,1.26247E+11,8869299234
Honduras,2005,HND,7564615,27704981504,0.514,0.068,6.835,-0.359,-4.994,9.647,-0.978,-9.204,1.275,0.348,0.301,0.904,0.247,0.213,0.095,0.013,5.356,0.708,0.193,9.666,122.497,1735.74,2.224,0,0,3117.457,110.607,,4243.708,1.159,0,0,0,0,2.14,2.973,2.812,0.372,6.94,0.917,2.95,0.39,6.225,0.823,,,32.102,0.053,0.023,0.028,0.001,0.043,0.01,0.091,0,0,0,0.433,0.026,,0,0,0.057,0.056,,0.107,0,0.001,0.001,0,22.49,16.19,-1.478,-21.632,Latin America & Caribbean,Lower middle income,14776156180,33910327064,1.33886E+11,9757012697
Honduras,2006,HND,7745204,29769398272,0.619,0.08,7.698,0.863,12.632,12.5,2.853,29.579,1.614,0.42,0.405,0.994,0.259,0.249,0.176,0.023,6.388,0.825,0.215,10.286,130.196,1748.24,2.4,0,0,3122.259,117.51,,3989.089,1.038,0,0,0,0,2.226,2.941,4.802,0.62,6.5,0.839,2.62,0.338,6.903,0.891,,,30.896,0.059,0.025,0.035,0.001,0.043,0.011,0.09,0,0,0,0.431,0.027,,0,0,0.092,0.062,,0.105,0,0.001,0.001,0,22.78,17.24,-1.31,-17.023,Latin America & Caribbean,Lower middle income,15746542344,36137300832,1.42678E+11,10917477066
Honduras,2007,HND,7924462,31871723520,0.643,0.081,8.216,0.518,6.732,12.463,-0.037,-0.294,1.573,0.391,0.326,1.037,0.258,0.215,0.187,0.024,6.786,0.856,0.213,10.929,138.412,1760.703,2.587,0,0,3126.505,124.896,,4827.849,1.2,0,0,0,0,2.266,2.969,4.247,0.536,6.63,0.837,2.64,0.333,7.386,0.932,,,38.258,0.057,0.026,0.035,0.001,0.044,0.011,0.089,0,0,0,0.429,0.028,,0,0,0.093,0.066,,0.104,0,0.001,0.001,0,23.53,17.96,-1.43,-17.41,Latin America & Caribbean,Lower middle income,16720989902,38373595236,1.51508E+11,12361257681
Honduras,2008,HND,8101776,33484304384,0.648,0.08,8.533,0.316,3.852,13.976,1.513,12.138,1.725,0.417,0.369,1.053,0.255,0.225,0.311,0.038,13.948,1.722,0.417,11.577,146.945,1774.679,2.898,0,0,3131.949,132.47,,4677.777,1.132,0,0,0,0,2.245,2.933,5.443,0.672,6.77,0.836,2.62,0.323,7.573,0.935,,,37.898,0.057,0.027,0.038,0.002,0.045,0.011,0.088,0,0,0,0.426,0.029,,0,0,0.115,0.068,,0.103,0,0.001,0.001,0,23.76,18.19,5.415,63.462,Latin America & Caribbean,Lower middle income,17428555329,39997412335,1.57919E+11,13881731876
Honduras,2009,HND,8277309,32923389952,0.637,0.077,8.03,-0.502,-5.889,20.768,6.792,48.594,2.509,0.631,0.578,0.97,0.244,0.224,0.268,0.032,6.972,0.842,0.212,12.214,154.975,1795.447,3.166,0,0,3144.686,139.596,,4338.667,1.091,0,0,0,0,2.178,2.872,12.737,1.539,7.12,0.86,2.75,0.332,7.126,0.861,,,35.912,0.054,0.025,0.057,0.002,0.045,0.012,0.088,0.001,0,0,0.425,0.03,,0,0,0.243,0.065,,0.103,0,0.001,0.001,0,23.77,18.03,-1.059,-13.182,Latin America & Caribbean,Lower middle income,17004757718,39024824105,1.54079E+11,14587496229
Honduras,2010,HND,8450936,34409603072,0.606,0.072,7.997,-0.034,-0.421,18.985,-1.783,-8.586,2.246,0.552,0.506,0.946,0.232,0.213,0.278,0.033,6.694,0.792,0.195,12.82,162.972,1814.432,3.444,0,0,3155.674,146.708,,4439.492,1.09,0,0,0,0,2.139,2.804,10.988,1.3,7.14,0.845,2.75,0.325,7.112,0.842,,,37.518,0.048,0.024,0.049,0.002,0.045,0.012,0.087,0.001,0,0,0.424,0.031,,0,0,0.212,0.063,,0.102,0,0.001,0.001,0,23.7,18.08,-1.302,-16.287,Latin America & Caribbean,Lower middle income,17639229094,40480895062,1.59828E+11,15839344592
Honduras,2011,HND,8622510,35990761472,0.668,0.077,8.86,0.864,10.801,22.137,3.152,16.603,2.567,0.615,0.583,1.028,0.246,0.233,0.333,0.039,6.864,0.796,0.191,13.488,171.832,1836.568,3.778,0,0,3168.95,154.567,,4406.682,1.056,0,0,0,0,2.331,3.085,13.276,1.54,7.42,0.861,3.19,0.37,7.859,0.911,,,37.997,0.049,0.026,0.056,0.002,0.045,0.012,0.087,0.001,0,0,0.423,0.032,,0,0,0.254,0.069,,0.101,0,0.001,0.001,0,26.6,20.1,-1.996,-22.531,Latin America & Caribbean,Lower middle income,18315815357,42033616973,1.65958E+11,17710275685
Honduras,2012,HND,8792370,37443690496,0.765,0.087,9.218,0.358,4.04,17.512,-4.625,-20.891,1.992,0.468,0.423,1.048,0.246,0.223,0.381,0.043,6.984,0.794,0.187,14.253,181.051,1854.08,4.159,0,0,3177.244,162.639,,4707.272,1.105,0,0,0,0,2.347,3.023,8.294,0.943,7.2,0.819,2.79,0.317,8.072,0.918,,,41.388,0.055,0.026,0.043,0.003,0.046,0.013,0.086,0.001,0,0,0.421,0.033,,0,0,0.155,0.07,,0.1,0,0.001,0.001,0,26.58,20.64,-2.235,-24.242,Latin America & Caribbean,Lower middle income,19072018182,43769053768,1.7281E+11,18528554398
Honduras,2013,HND,8960654,38446698496,0.692,0.077,9.365,0.147,1.591,17.684,0.172,0.984,1.974,0.46,0.426,1.045,0.244,0.226,0.37,0.041,17.525,1.956,0.456,14.945,190.415,1871.765,4.529,0,0,3185.564,170.941,,4629.147,1.079,0,0,0,0,2.303,3.002,8.319,0.928,7.48,0.835,3.03,0.338,8.303,0.927,,,41.48,0.048,0.027,0.044,0.002,0.046,0.013,0.085,0.001,0,0,0.419,0.034,,0,0,0.171,0.072,,0.1,0,0.001,0.001,0,26.9,20.64,8.16,87.134,Latin America & Caribbean,Lower middle income,19604424966,44990893059,1.77634E+11,18499729215
Honduras,2014,HND,9127851,39484542976,0.662,0.073,9.481,0.116,1.242,22.712,5.028,28.432,2.488,0.575,0.5,1.039,0.24,0.209,0.392,0.043,7.317,0.802,0.185,15.607,199.897,1894.477,4.921,0,0,3198.795,179.368,,4979.008,1.151,0,0,0,0,2.307,3.005,13.231,1.45,7.63,0.836,3.12,0.342,8.427,0.923,,,45.448,0.044,0.027,0.056,0.003,0.046,0.013,0.084,0.001,0,0,0.418,0.034,,0,0,0.254,0.073,,0.099,0,0.001,0.001,0,27.43,21.06,-2.165,-22.829,Latin America & Caribbean,Lower middle income,20203944076,46366750814,1.83067E+11,19756533972
Honduras,2015,HND,9294510,40757800960,0.723,0.078,10.348,0.867,9.142,29.948,7.236,31.858,3.222,0.735,0.592,1.113,0.254,0.205,0.337,0.036,8.139,0.876,0.2,16.33,210.245,1924.425,5.258,0,0,3218.395,188.656,,5439.805,1.241,0,0,0,0,2.351,3.015,19.6,2.109,7.6,0.818,3,0.323,9.288,0.999,,,50.56,0.05,0.029,0.073,0.002,0.046,0.014,0.084,0.001,0,0,0.417,0.035,,0,0,0.348,0.078,,0.099,0,0.001,0.001,0,28.02,21.85,-2.209,-21.351,Latin America & Caribbean,Lower middle income,20979791685,48147271125,1.90096E+11,20979791685
Honduras,2016,HND,9460798,42061463552,0.782,0.083,9.722,-0.626,-6.046,33.085,3.137,10.475,3.497,0.787,0.667,1.028,0.231,0.196,0.15,0.016,7.686,0.812,0.183,17.113,219.967,1957.51,5.408,0,0,3241.758,197.446,,5242.269,1.179,0,0,0,0,2.33,2.957,23.363,2.469,7.73,0.817,3.25,0.344,8.79,0.929,,,49.596,0.053,0.027,0.083,0.001,0.046,0.014,0.084,0.001,0,0,0.418,0.036,,0,0,0.508,0.073,,0.098,0,0.001,0.001,0,27.98,22.04,-2.037,-20.948,Latin America & Caribbean,Lower middle income,21796529143,50021631004,1.97497E+11,21717604952
Honduras,2017,HND,9626845,43867512832,0.91,0.095,10.231,0.509,5.237,30.853,-2.232,-6.747,3.205,0.703,0.587,1.063,0.233,0.195,0.004,0,8.118,0.843,0.185,18.023,230.199,1988.363,5.412,0,0,3262.379,206.764,,5456.188,1.197,0,0,0,0,2.177,2.764,20.622,2.142,7.41,0.77,3.12,0.324,9.318,0.968,,,52.526,0.06,0.028,0.076,0,0.047,0.014,0.084,0.001,0,0,0.418,0.037,,0,0,0.452,0.076,,0.098,0,0.001,0.001,0,26.61,20.96,-2.113,-20.652,Latin America & Caribbean,Lower middle income,22852116285,52444135530,2.07061E+11,23136247991
Honduras,2018,HND,9792854,45382746112,0.833,0.085,9.861,-0.37,-3.619,30.06,-0.793,-2.571,3.07,0.662,0.521,1.007,0.217,0.171,0,0,7.981,0.815,0.176,18.856,240.06,2018.423,5.412,0,0,3282.578,215.792,,5896.753,1.272,0,0,0,0,2.149,2.74,20.199,2.063,7.65,0.781,3.37,0.344,9.028,0.922,,,57.746,0.053,0.027,0.073,0,0.047,0.015,0.084,0.001,0,0,0.418,0.038,,0,0,0.471,0.074,,0.098,0,0.001,0.002,0,26.83,21.04,-1.881,-19.071,Latin America & Caribbean,Lower middle income,23730778961,54460609798,2.15023E+11,24067750760
Honduras,2019,HND,9958832,,0.765,0.077,11.219,1.358,13.766,31.78,1.72,5.721,3.191,,0.566,1.127,,0.2,0,0,9.089,0.913,,19.621,251.279,2050.203,5.412,0,0,3303.139,226.245,,5640.568,,0,0,0,0,2.221,2.801,20.561,2.065,7.68,0.771,3.13,0.314,10.453,1.05,,,56.173,0.047,0.03,0.076,0,0.047,0.015,0.084,0.001,0,0,0.419,0.039,,0,0,0.447,0.084,,0.097,0,0.001,0.002,0,27.89,22.12,-2.13,-18.982,Latin America & Caribbean,Lower middle income,24360372249,55905485859,2.20728E+11,25089937022
Honduras,2020,HND,10121762,,0.634,0.063,9.526,-1.693,-15.088,30.669,-1.11,-3.493,3.03,,0.6,0.941,,0.186,0,0,7.92,0.782,,20.255,260.805,2080.872,5.412,0,0,3324.282,235.137,,5048.45,,0,0,0,0,2.09,2.734,21.143,2.089,8.22,0.812,3.65,0.361,8.893,0.879,,,51.099,0.039,0.027,0.078,0,0.047,0.015,0.084,0.001,0,0,0.419,0.04,,0,0,0.492,0.082,,0.097,0,0.001,0.002,0,27.67,21.15,-1.606,-16.862,Latin America & Caribbean,Lower middle income,22176523297,50893693122,2.0094E+11,23827859227
Honduras,2021,HND,10278346,,0.702,0.068,10.835,1.309,13.739,33.995,3.326,10.844,3.307,,0.65,1.054,,0.207,0,0,8.907,0.867,,20.957,271.64,2114.867,5.412,0,0,3347.442,245.271,,5086.934,,0,0,0,0,,,23.16,2.253,,,,,10.133,0.986,,,52.285,0.041,0.029,0.083,0,0.047,0.016,0.084,0.001,0,0,0.42,0.041,,0,0,0.536,0.088,,0.097,0,0.001,0.002,0,,,-1.928,-17.793,Latin America & Caribbean,Lower middle income,24956150020,57272757484,2.26126E+11,28488721681
Honduras,2022,HND,10432858,,0.702,0.067,11.16,0.325,2.998,35.196,1.201,3.532,3.374,,,1.07,,,0,0,,,,21.658,282.799,2150.063,5.412,0,0,3371.479,255.729,,,,0,0,0,0,,,24.036,2.304,,,,,10.458,1.002,,,,0.044,0.03,0.085,0,0.046,0.016,0.084,0.001,0,0,0.42,0.042,,0,0,0.558,0.088,,,,,,,,,,,Latin America & Caribbean,Lower middle income,25953884374,59562493586,2.35166E+11,31717699764
Hong Kong,2000,HKG,6731195,2.16781E+11,0.517,0.077,40.283,-2.266,-5.326,,,,,,,5.984,0.186,0.204,14.462,2.148,84.392,12.537,0.389,21.225,784.788,,289.602,0,22.387,,451.574,,29337.334,0.911,0,0,4.584,0.681,,,,,,,,,20.72,3.078,,,197.475,0.072,0.158,,0.157,0.115,0.075,,0.055,0,0.018,,0.124,,0,0.097,,0.202,,0.047,0,0,0.001,0,,,44.109,109.499,East Asia & Pacific,High income,1.7951E+11,2.42048E+11,1.55956E+12,1.7951E+11
Hong Kong,2001,HKG,6801538,2.16307E+11,0.513,0.075,37.802,-2.481,-6.159,,,,,,,5.558,0.175,0.152,15.14,2.226,77.58,11.406,0.359,21.738,822.59,,304.742,0,27.081,,469.029,,36671.148,1.153,0,0,4.694,0.69,,,,,,,,,17.455,2.566,,,249.42,0.068,0.147,,0.164,0.113,0.077,,0.057,0,0.021,,0.125,,0,0.099,,0.169,,0.048,0,0,0.001,0,,,39.779,105.23,East Asia & Pacific,High income,1.80517E+11,2.43405E+11,1.5683E+12,1.80517E+11
Hong Kong,2002,HKG,6848847,2.18185E+11,0.482,0.07,39.485,1.683,4.453,,,,,,,5.765,0.181,0.162,19.661,2.871,75.705,11.054,0.347,22.22,862.075,,324.403,0,31.653,,483.798,,35543.574,1.116,0,0,4.573,0.668,,,,,,,,,14.77,2.157,,,243.433,0.062,0.15,,0.203,0.111,0.078,,0.06,0,0.024,,0.125,,0,0.093,,0.143,,0.05,0,0,0.001,0,,,36.22,91.73,East Asia & Pacific,High income,1.83507E+11,2.47438E+11,1.59429E+12,1.66349E+11
